id_student,final_result
543060,0
543202,0
543340,0
543459,0
543510,0
543573,0
543749,1
543756,0
543860,0
543919,0
544053,0
544063,1
544091,0
544226,1
544284,1
544307,0
544467,0
544603,0
544839,0
544907,1
544943,1
545083,0
545115,1
545118,0
545245,1
545387,1
545704,0
545993,1
546000,1
546054,0
546074,0
546089,1
546191,0
546221,0
546675,0
546804,1
546826,0
546830,1
546862,0
546953,0
547349,0
547445,0
547486,1
547679,1
547986,1
548069,0
548267,0
548271,1
548473,1
548535,0
548602,0
548677,0
548869,1
548959,1
548996,0
549038,0
549095,0
549125,0
549135,0
549283,1
549354,1
549545,0
549684,0
549690,0
549698,0
549710,0
549731,0
549783,0
549795,0
549872,0
549897,1
550064,0
550092,0
550348,1
550371,1
550545,0
550604,0
550711,1
550725,0
550762,0
550865,0
550893,1
550974,1
551169,1
551183,0
551334,0
551375,0
551478,0
551550,0
551573,0
552114,1
552166,0
552635,0
552661,0
552789,0
552921,0
552955,1
553275,0
553382,0
553575,0
553964,0
554161,0
554174,0
554193,1
554205,0
554245,0
554295,0
554300,0
554446,0
554484,0
554574,0
554773,1
554881,1
554885,1
554995,0
555360,1
555408,1
555497,1
555740,0
555765,1
555772,1
556030,1
556082,0
556165,1
556185,0
556295,1
556337,0
556362,0
556370,1
556373,0
556389,0
556575,0
556584,0
556660,1
556721,0
556756,1
556774,0
556780,0
556785,0
556835,0
556918,0
556934,0
557005,1
557045,0
557237,1
557358,1
557432,1
557477,1
557694,0
557742,0
557764,1
557846,0
557850,1
557911,0
557924,0
558153,1
558200,0
558224,1
558290,0
558415,0
558440,0
558488,1
558645,1
558678,0
558779,1
558787,0
558806,0
558837,0
558914,1
558948,0
559081,0
559282,0
559293,1
559410,1
559420,0
559459,1
559469,0
559474,0
559612,1
559672,0
559706,0
559823,1
559903,0
559930,1
559950,1
560024,0
560114,0
560179,0
560240,0
560260,0
560311,0
560347,0
560381,0
560391,0
560444,0
564465,1
907261,0
957467,0
1018685,1
1044992,0
1068316,0
1095916,0
1105628,1
1311171,0
1347447,0
1351739,0
1384882,1
1392016,1
1444134,0
1446954,1
1470291,0
1510198,0
1534854,1
1577134,1
1584449,1
1611842,0
1620593,1
1626418,0
1638119,1
1638425,1
1640773,0
1651198,0
1664920,0
1690836,0
1696174,0
1719566,0
1843026,1
1906919,1
1944130,0
1945240,0
1968757,0
1976350,0
1982845,0
2006894,0
2020916,0
2028388,0
2036685,1
2063578,0
2080539,0
2088765,0
2140311,0
2142579,1
2146936,1
2154361,1
2156514,0
2177871,0
2193231,1
2195445,0
2209728,0
2227786,1
2231961,0
2238679,1
2248715,0
2279449,0
2281292,0
2330534,1
2332060,0
2348111,0
2350300,1
2358423,0
2374051,1
2374404,0
2377623,0
2381845,1
2388623,0
2400764,1
2406709,0
2418045,0
2418580,0
2421609,1
2444632,0
2451672,1
2454933,1
2456612,0
2459878,0
2460752,0
2465876,0
2476998,0
2498388,0
2499307,1
2501479,1
2501768,0
2502504,0
2505501,0
2508785,1
2513245,0
2518617,1
2531298,1
2532322,0
2536214,1
2537695,0
2540922,0
2543267,1
2543600,0
2547321,0
2547402,0
2549875,0
2549939,0
2571497,0
2585285,0
2586026,1
2594888,0
2602486,0
2611779,1
2615892,0
2621590,1
2624720,1
2626179,0
2628025,1
2632491,1
2633235,0
2636225,0
2639451,0
2640063,1
2640992,1
2642830,0
2643777,1
2647226,0
2655683,1
2659756,1
2661870,0
2666577,0
2669206,0
2672686,0
2677955,0
2678338,1
2683836,0
2689536,0
2693243,0
2694933,0
